Account_number,Ledger,Company_name,Date,Metric,Cost
20508,  Webster - TT Faster,MJM Innovations LLC,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,DispatchBot LLC,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,TT Faster LLC,06/30/2025,Actual,-2713.03
20508,  Webster - TT Faster,ArgoTrak Inc,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Passio Tech LLC,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Tripshot,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,busHive,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Bytecurve,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Bytecurve (All),06/30/2025,Actual,0.0
20508,  Webster - TT Faster,Elimination Entity,06/30/2025,Actual,0.0
20508,  Webster - TT Faster,All Locations,06/30/2025,Actual,-2713.03
20509,  Webster - Transit,TT Intermediate Corp,06/30/2025,Actual,0.0
20509,  Webster - Transit,Transit Technologies LLC,06/30/2025,Actual,122.08
20509,  Webster - Transit,"Foxster Opco, LLC",06/30/2025,Actual,0.0
20509,  Webster - Transit,Ecolane Finland,06/30/2025,Actual,0.0
20509,  Webster - Transit,Ecolane USA,06/30/2025,Actual,0.0
20509,  Webster - Transit,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
20509,  Webster - Transit,The Vestige Group LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,The Vestige Group LLC (All),06/30/2025,Actual,0.0
20509,  Webster - Transit,MJM Innovations LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
20509,  Webster - Transit,DispatchBot LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,TT Faster LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,ArgoTrak Inc,06/30/2025,Actual,0.0
20509,  Webster - Transit,Passio Tech LLC,06/30/2025,Actual,0.0
20509,  Webster - Transit,Tripshot,06/30/2025,Actual,0.0
20509,  Webster - Transit,busHive,06/30/2025,Actual,0.0
20509,  Webster - Transit,Bytecurve,06/30/2025,Actual,0.0
20509,  Webster - Transit,Bytecurve (All),06/30/2025,Actual,0.0
20509,  Webster - Transit,Elimination Entity,06/30/2025,Actual,0.0
20509,  Webster - Transit,All Locations,06/30/2025,Actual,122.08
20511,  Webster - Passio,TT Intermediate Corp,06/30/2025,Actual,0.0
20511,  Webster - Passio,Transit Technologies LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,"Foxster Opco, LLC",06/30/2025,Actual,0.0
20511,  Webster - Passio,Ecolane Finland,06/30/2025,Actual,0.0
20511,  Webster - Passio,Ecolane USA,06/30/2025,Actual,0.0
20511,  Webster - Passio,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
20511,  Webster - Passio,The Vestige Group LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,The Vestige Group LLC (All),06/30/2025,Actual,0.0
20511,  Webster - Passio,MJM Innovations LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
20511,  Webster - Passio,DispatchBot LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,TT Faster LLC,06/30/2025,Actual,0.0
20511,  Webster - Passio,ArgoTrak Inc,06/30/2025,Actual,0.0
20511,  Webster - Passio,Passio Tech LLC,06/30/2025,Actual,-5600.94
20511,  Webster - Passio,Tripshot,06/30/2025,Actual,0.0
20511,  Webster - Passio,busHive,06/30/2025,Actual,0.0
20511,  Webster - Passio,Bytecurve,06/30/2025,Actual,0.0
20511,  Webster - Passio,Bytecurve (All),06/30/2025,Actual,0.0
20511,  Webster - Passio,Elimination Entity,06/30/2025,Actual,0.0
20511,  Webster - Passio,All Locations,06/30/2025,Actual,-5600.94
20514,  Webster - MJM-NEW,TT Intermediate Corp,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Transit Technologies LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,"Foxster Opco, LLC",06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Ecolane Finland,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Ecolane USA,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,The Vestige Group LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,The Vestige Group LLC (All),06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,MJM Innovations LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,MJM Innovations LLC - NEW,06/30/2025,Actual,-411.82
20514,  Webster - MJM-NEW,DispatchBot LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,TT Faster LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,ArgoTrak Inc,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Passio Tech LLC,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Tripshot,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,busHive,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Bytecurve,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Bytecurve (All),06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,Elimination Entity,06/30/2025,Actual,0.0
20514,  Webster - MJM-NEW,All Locations,06/30/2025,Actual,-411.82
20517,  Webster - Tripshot,TT Intermediate Corp,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Transit Technologies LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,"Foxster Opco, LLC",06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Ecolane Finland,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Ecolane USA,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,The Vestige Group LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,The Vestige Group LLC (All),06/30/2025,Actual,0.0
20517,  Webster - Tripshot,MJM Innovations LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,DispatchBot LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,TT Faster LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,ArgoTrak Inc,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Passio Tech LLC,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Tripshot,06/30/2025,Actual,5205.29
20517,  Webster - Tripshot,busHive,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Bytecurve,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Bytecurve (All),06/30/2025,Actual,0.0
20517,  Webster - Tripshot,Elimination Entity,06/30/2025,Actual,0.0
20517,  Webster - Tripshot,All Locations,06/30/2025,Actual,5205.29
20519,  Webster - Bytecurve,TT Intermediate Corp,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Transit Technologies LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,"Foxster Opco, LLC",06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Ecolane Finland,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Ecolane USA,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,The Vestige Group LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,The Vestige Group LLC (All),06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,MJM Innovations LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Creative Software Solutions LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,DispatchBot LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,TT Faster LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,ArgoTrak Inc,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Passio Tech LLC,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,Tripshot,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,busHive,06/30/2025,Actual,-4625.45
20519,  Webster - Bytecurve,Bytecurve,06/30/2025,Actual,4574.99
20519,  Webster - Bytecurve,Bytecurve (All),06/30/2025,Actual,-50.46
20519,  Webster - Bytecurve,Elimination Entity,06/30/2025,Actual,0.0
20519,  Webster - Bytecurve,All Locations,06/30/2025,Actual,-50.46
21000,  Payroll liabilities,TT Intermediate Corp,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Transit Technologies LLC,06/30/2025,Actual,625.26
21000,  Payroll liabilities,"Foxster Opco, LLC",06/30/2025,Actual,0.0
21000,  Payroll liabilities,Ecolane Finland,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Ecolane USA,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
21000,  Payroll liabilities,The Vestige Group LLC,06/30/2025,Actual,0.0
21000,  Payroll liabilities,The Vestige Group LLC (All),06/30/2025,Actual,0.0
21000,  Payroll liabilities,MJM Innovations LLC,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Creative Software Solutions LLC,06/30/2025,Actual,0.0
21000,  Payroll liabilities,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
21000,  Payroll liabilities,DispatchBot LLC,06/30/2025,Actual,0.0
21000,  Payroll liabilities,TT Faster LLC,06/30/2025,Actual,-130776.1
21000,  Payroll liabilities,ArgoTrak Inc,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Passio Tech LLC,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Tripshot,06/30/2025,Actual,0.6
21000,  Payroll liabilities,busHive,06/30/2025,Actual,0.0
21000,  Payroll liabilities,Bytecurve,06/30/2025,Actual,-68207.26
21000,  Payroll liabilities,Bytecurve (All),06/30/2025,Actual,-68207.26
21000,  Payroll liabilities,Elimination Entity,06/30/2025,Actual,0.0
21000,  Payroll liabilities,All Locations,06/30/2025,Actual,-198357.5
21010,  Payroll clearing account,TT Intermediate Corp,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Transit Technologies LLC,06/30/2025,Actual,-28128.05
21010,  Payroll clearing account,"Foxster Opco, LLC",06/30/2025,Actual,0.0
21010,  Payroll clearing account,Ecolane Finland,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Ecolane USA,06/30/2025,Actual,-2902.25
21010,  Payroll clearing account,Argo-Migrated to Vestige Group,06/30/2025,Actual,2494.43
21010,  Payroll clearing account,The Vestige Group LLC,06/30/2025,Actual,-4812.76
21010,  Payroll clearing account,The Vestige Group LLC (All),06/30/2025,Actual,-2318.33
21010,  Payroll clearing account,MJM Innovations LLC,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Creative Software Solutions LLC,06/30/2025,Actual,0.0
21010,  Payroll clearing account,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
21010,  Payroll clearing account,DispatchBot LLC,06/30/2025,Actual,0.0
21010,  Payroll clearing account,TT Faster LLC,06/30/2025,Actual,0.0
21010,  Payroll clearing account,ArgoTrak Inc,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Passio Tech LLC,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Tripshot,06/30/2025,Actual,0.0
21010,  Payroll clearing account,busHive,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Bytecurve,06/30/2025,Actual,0.0
21010,  Payroll clearing account,Bytecurve (All),06/30/2025,Actual,0.0
21010,  Payroll clearing account,Elimination Entity,06/30/2025,Actual,0.0
21010,  Payroll clearing account,All Locations,06/30/2025,Actual,-33348.63
21015,  Payroll liabilities - deferred,TT Intermediate Corp,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,Transit Technologies LLC,06/30/2025,Actual,0.06
21015,  Payroll liabilities - deferred,"Foxster Opco, LLC",06/30/2025,Actual,-0.02
21015,  Payroll liabilities - deferred,Ecolane Finland,06/30/2025,Actual,-0.63
21015,  Payroll liabilities - deferred,Ecolane USA,06/30/2025,Actual,-0.02
21015,  Payroll liabilities - deferred,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,The Vestige Group LLC,06/30/2025,Actual,-12803.06
21015,  Payroll liabilities - deferred,The Vestige Group LLC (All),06/30/2025,Actual,-12803.06
21015,  Payroll liabilities - deferred,MJM Innovations LLC,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,Creative Software Solutions LLC,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,MJM Innovations LLC - NEW,06/30/2025,Actual,-0.02
21015,  Payroll liabilities - deferred,DispatchBot LLC,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,TT Faster LLC,06/30/2025,Actual,-0.03
21015,  Payroll liabilities - deferred,ArgoTrak Inc,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,Passio Tech LLC,06/30/2025,Actual,-200.01
21015,  Payroll liabilities - deferred,Tripshot,06/30/2025,Actual,0.01
21015,  Payroll liabilities - deferred,busHive,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,Bytecurve,06/30/2025,Actual,-0.04
21015,  Payroll liabilities - deferred,Bytecurve (All),06/30/2025,Actual,-0.04
21015,  Payroll liabilities - deferred,Elimination Entity,06/30/2025,Actual,0.0
21015,  Payroll liabilities - deferred,All Locations,06/30/2025,Actual,-13003.76
21016,  Payroll liability - 401K withholding,TT Intermediate Corp,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,Transit Technologies LLC,06/30/2025,Actual,0.06
21016,  Payroll liability - 401K withholding,"Foxster Opco, LLC",06/30/2025,Actual,-0.03
21016,  Payroll liability - 401K withholding,Ecolane Finland,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,Ecolane USA,06/30/2025,Actual,12.39
21016,  Payroll liability - 401K withholding,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,The Vestige Group LLC,06/30/2025,Actual,26.72
21016,  Payroll liability - 401K withholding,The Vestige Group LLC (All),06/30/2025,Actual,26.72
21016,  Payroll liability - 401K withholding,MJM Innovations LLC,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,Creative Software Solutions LLC,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,DispatchBot LLC,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,TT Faster LLC,06/30/2025,Actual,0.23
21016,  Payroll liability - 401K withholding,ArgoTrak Inc,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,Passio Tech LLC,06/30/2025,Actual,399.35
21016,  Payroll liability - 401K withholding,Tripshot,06/30/2025,Actual,-0.01
21016,  Payroll liability - 401K withholding,busHive,06/30/2025,Actual,570.96
21016,  Payroll liability - 401K withholding,Bytecurve,06/30/2025,Actual,-570.96
21016,  Payroll liability - 401K withholding,Bytecurve (All),06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,Elimination Entity,06/30/2025,Actual,0.0
21016,  Payroll liability - 401K withholding,All Locations,06/30/2025,Actual,438.71
21110,  Third Party Pass-through Fees,TT Intermediate Corp,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Transit Technologies LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,"Foxster Opco, LLC",06/30/2025,Actual,1047.91
21110,  Third Party Pass-through Fees,Ecolane Finland,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Ecolane USA,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,The Vestige Group LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,The Vestige Group LLC (All),06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,MJM Innovations LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Creative Software Solutions LLC,06/30/2025,Actual,600.0
21110,  Third Party Pass-through Fees,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,DispatchBot LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,TT Faster LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,ArgoTrak Inc,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Passio Tech LLC,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Tripshot,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,busHive,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,Bytecurve,06/30/2025,Actual,-1560.0
21110,  Third Party Pass-through Fees,Bytecurve (All),06/30/2025,Actual,-1560.0
21110,  Third Party Pass-through Fees,Elimination Entity,06/30/2025,Actual,0.0
21110,  Third Party Pass-through Fees,All Locations,06/30/2025,Actual,87.91
21115,  Third Party Pass-through Fees Offset,TT Intermediate Corp,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Transit Technologies LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,"Foxster Opco, LLC",06/30/2025,Actual,-50192.87
21115,  Third Party Pass-through Fees Offset,Ecolane Finland,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Ecolane USA,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,The Vestige Group LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,The Vestige Group LLC (All),06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,MJM Innovations LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Creative Software Solutions LLC,06/30/2025,Actual,-600.0
21115,  Third Party Pass-through Fees Offset,MJM Innovations LLC - NEW,06/30/2025,Actual,-150.0
21115,  Third Party Pass-through Fees Offset,DispatchBot LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,TT Faster LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,ArgoTrak Inc,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Passio Tech LLC,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Tripshot,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,busHive,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,Bytecurve,06/30/2025,Actual,-109638.0
21115,  Third Party Pass-through Fees Offset,Bytecurve (All),06/30/2025,Actual,-109638.0
21115,  Third Party Pass-through Fees Offset,Elimination Entity,06/30/2025,Actual,0.0
21115,  Third Party Pass-through Fees Offset,All Locations,06/30/2025,Actual,-160580.87
22000,  Accrued expenses,TT Intermediate Corp,06/30/2025,Actual,0.0
22000,  Accrued expenses,Transit Technologies LLC,06/30/2025,Actual,-147039.09
22000,  Accrued expenses,"Foxster Opco, LLC",06/30/2025,Actual,-49160.42
22000,  Accrued expenses,Ecolane Finland,06/30/2025,Actual,-62262.25
22000,  Accrued expenses,Ecolane USA,06/30/2025,Actual,8383.92
22000,  Accrued expenses,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
22000,  Accrued expenses,The Vestige Group LLC,06/30/2025,Actual,-38533.32
22000,  Accrued expenses,The Vestige Group LLC (All),06/30/2025,Actual,-38533.32
22000,  Accrued expenses,MJM Innovations LLC,06/30/2025,Actual,0.0
22000,  Accrued expenses,Creative Software Solutions LLC,06/30/2025,Actual,0.0
22000,  Accrued expenses,MJM Innovations LLC - NEW,06/30/2025,Actual,-63570.77
22000,  Accrued expenses,DispatchBot LLC,06/30/2025,Actual,0.0
22000,  Accrued expenses,TT Faster LLC,06/30/2025,Actual,1823.86
22000,  Accrued expenses,ArgoTrak Inc,06/30/2025,Actual,0.0
22000,  Accrued expenses,Passio Tech LLC,06/30/2025,Actual,-857541.32
22000,  Accrued expenses,Tripshot,06/30/2025,Actual,-195.29
22000,  Accrued expenses,busHive,06/30/2025,Actual,-65673.72
22000,  Accrued expenses,Bytecurve,06/30/2025,Actual,-59882.56
22000,  Accrued expenses,Bytecurve (All),06/30/2025,Actual,-125556.28
22000,  Accrued expenses,Elimination Entity,06/30/2025,Actual,0.0
22000,  Accrued expenses,All Locations,06/30/2025,Actual,-1333650.96
22001,  Accrued payroll,TT Intermediate Corp,06/30/2025,Actual,0.0
22001,  Accrued payroll,Transit Technologies LLC,06/30/2025,Actual,-6915.67
22001,  Accrued payroll,"Foxster Opco, LLC",06/30/2025,Actual,-3641.08
22001,  Accrued payroll,Ecolane Finland,06/30/2025,Actual,0.0
22001,  Accrued payroll,Ecolane USA,06/30/2025,Actual,-4064.48
22001,  Accrued payroll,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
22001,  Accrued payroll,The Vestige Group LLC,06/30/2025,Actual,-28289.52
22001,  Accrued payroll,The Vestige Group LLC (All),06/30/2025,Actual,-28289.52
